sample,thin_sample,who,part,digits,value
70,70,adults,7,None,0.002450
70,70,adults,8,None,0.002403
70,70,adults,9,None,0.000811
71,71,adults,0,None,0.005480
71,71,adults,1,None,0.005064
71,71,adults,2,None,0.004351
71,71,adults,3,None,0.002729
71,71,adults,4,None,0.049706
71,71,adults,5,None,0.013186
71,71,adults,6,None,0.014893
71,71,adults,7,None,0.012085
71,71,adults,8,None,0.009844
71,71,adults,9,None,0.000300
72,72,adults,0,None,0.006504
72,72,adults,1,None,0.005324
72,72,adults,2,None,0.004040
72,72,adults,3,None,0.002886
72,72,adults,4,None,0.023409
72,72,adults,5,None,0.017605
72,72,adults,6,None,0.013125
72,72,adults,7,None,0.011369
72,72,adults,8,None,0.011083
72,72,adults,9,None,0.000307
73,73,adults,0,None,0.001108
73,73,adults,1,None,0.001499
73,73,adults,2,None,0.018201
73,73,adults,3,None,0.008606
73,73,adults,4,None,0.003072
73,73,adults,5,None,0.004749
73,73,adults,6,None,0.003379
73,73,adults,7,None,0.020615
73,73,adults,8,None,0.005760
73,73,adults,9,None,0.007654
74,74,adults,0,None,0.001220
74,74,adults,1,None,0.001740
74,74,adults,2,None,0.017130
74,74,adults,3,None,0.011988
74,74,adults,4,None,0.004113
74,74,adults,5,None,0.004799
74,74,adults,6,None,0.002325
74,74,adults,7,None,0.017228
74,74,adults,8,None,0.004506
74,74,adults,9,None,0.011299
75,75,adults,0,None,0.007404
75,75,adults,1,None,0.021061
75,75,adults,2,None,0.002359
75,75,adults,3,None,0.004860
75,75,adults,4,None,0.018384
75,75,adults,5,None,0.000881
75,75,adults,6,None,0.003661
75,75,adults,7,None,0.014443
75,75,adults,8,None,0.018946
75,75,adults,9,None,0.004313
76,76,adults,0,None,0.011566
76,76,adults,1,None,0.002950
76,76,adults,2,None,0.001516
76,76,adults,3,None,0.025509
76,76,adults,4,None,0.010935
76,76,adults,5,None,0.000751
76,76,adults,6,None,0.002589
76,76,adults,7,None,0.032365
76,76,adults,8,None,0.023212
76,76,adults,9,None,0.001352
77,77,adults,0,None,0.003658
77,77,adults,1,None,0.005361
77,77,adults,2,None,0.018152
77,77,adults,3,None,0.000936
77,77,adults,4,None,0.012227
77,77,adults,5,None,0.000610
77,77,adults,6,None,0.016725
77,77,adults,7,None,0.007416
77,77,adults,8,None,0.029738
77,77,adults,9,None,0.006173
78,78,adults,0,None,0.004668
78,78,adults,1,None,0.008379
78,78,adults,2,None,0.021294
78,78,adults,3,None,0.001052
78,78,adults,4,None,0.009991
78,78,adults,5,None,0.000284
78,78,adults,6,None,0.017436
78,78,adults,7,None,0.006847
78,78,adults,8,None,0.018988
78,78,adults,9,None,0.007595
79,79,adults,0,None,0.042350
79,79,adults,1,None,0.006030
79,79,adults,2,None,0.013730
79,79,adults,3,None,0.000537
79,79,adults,4,None,0.006828
79,79,adults,5,None,0.001703
79,79,adults,6,None,0.001457
79,79,adults,7,None,0.001914
79,79,adults,8,None,0.003139
79,79,adults,9,None,0.013584
80,80,adults,0,None,0.016139
80,80,adults,1,None,0.030467
80,80,adults,2,None,0.008970
80,80,adults,3,None,0.000957
80,80,adults,4,None,0.032275
80,80,adults,5,None,0.006707
80,80,adults,6,None,0.000521
80,80,adults,7,None,0.002818
80,80,adults,8,None,0.002477
80,80,adults,9,None,0.013013
81,81,adults,0,None,0.015863
81,81,adults,1,None,0.020345
81,81,adults,2,None,0.010766
81,81,adults,3,None,0.001011
81,81,adults,4,None,0.037870
81,81,adults,5,None,0.006027
81,81,adults,6,None,0.000548
81,81,adults,7,None,0.003066
81,81,adults,8,None,0.002571
81,81,adults,9,None,0.013375
82,82,adults,0,None,0.002185
82,82,adults,1,None,0.001608
82,82,adults,2,None,0.002004
82,82,adults,3,None,0.000153
82,82,adults,4,None,0.002279
82,82,adults,5,None,0.009318
82,82,adults,6,None,0.001144
82,82,adults,7,None,0.020296
82,82,adults,8,None,0.001411
82,82,adults,9,None,0.001754
83,83,adults,0,None,0.002523
83,83,adults,1,None,0.001231
83,83,adults,2,None,0.003473
83,83,adults,3,None,0.000247
83,83,adults,4,None,0.002030
83,83,adults,5,None,0.006480
83,83,adults,6,None,0.002159
83,83,adults,7,None,0.010066
83,83,adults,8,None,0.000398
83,83,adults,9,None,0.003641
84,84,adults,0,None,0.002828
84,84,adults,1,None,0.000217
84,84,adults,2,None,0.003434
84,84,adults,3,None,0.000513
84,84,adults,4,None,0.001442
84,84,adults,5,None,0.012306
84,84,adults,6,None,0.015961
84,84,adults,7,None,0.002314
84,84,adults,8,None,0.000463
84,84,adults,9,None,0.004504
85,85,adults,0,None,0.001156
85,85,adults,1,None,0.000016
85,85,adults,2,None,0.001556
85,85,adults,3,None,0.000294
85,85,adults,4,None,0.015164
85,85,adults,5,None,0.005402
85,85,adults,6,None,0.004315
85,85,adults,7,None,0.011105
85,85,adults,8,None,0.001418
85,85,adults,9,None,0.001192
86,86,adults,0,None,0.001375
86,86,adults,1,None,0.000010
86,86,adults,2,None,0.001496
86,86,adults,3,None,0.000328
86,86,adults,4,None,0.008433
86,86,adults,5,None,0.003475
86,86,adults,6,None,0.005436
