sample,thin_sample,who,which,forward,value
55,55,adults,CMOM,None,0.029350
55,55,adults,OMCM,None,0.024539
55,55,adults,OCCO,None,0.027454
55,55,adults,OMOM,None,0.036050
55,55,adults,OOMM,None,0.702190
55,55,adults,OOCC,None,0.036555
55,55,adults,COOC,None,0.020882
55,55,adults,CCMM,None,0.014559
55,55,adults,OCOC,None,0.030320
55,55,adults,CCOO,None,0.031435
55,55,adults,CMCM,None,0.027931
55,55,adults,COCO,None,0.018734
56,56,adults,CMOM,None,0.031994
56,56,adults,OMCM,None,0.022441
56,56,adults,OCCO,None,0.018087
56,56,adults,OMOM,None,0.033806
56,56,adults,OOMM,None,0.710965
56,56,adults,OOCC,None,0.041069
56,56,adults,COOC,None,0.019993
56,56,adults,CCMM,None,0.014475
56,56,adults,OCOC,None,0.028839
56,56,adults,CCOO,None,0.033205
56,56,adults,CMCM,None,0.026699
56,56,adults,COCO,None,0.018426
57,57,adults,CMOM,None,0.024948
57,57,adults,OMCM,None,0.023778
57,57,adults,OCCO,None,0.027191
57,57,adults,OMOM,None,0.026705
57,57,adults,OOMM,None,0.710192
57,57,adults,OOCC,None,0.055974
57,57,adults,COOC,None,0.017010
57,57,adults,CCMM,None,0.014648
57,57,adults,OCOC,None,0.025627
57,57,adults,CCOO,None,0.027920
57,57,adults,CMCM,None,0.026359
57,57,adults,COCO,None,0.019648
58,58,adults,CMOM,None,0.020300
58,58,adults,OMCM,None,0.024074
58,58,adults,OCCO,None,0.019880
58,58,adults,OMOM,None,0.034284
58,58,adults,OOMM,None,0.663917
58,58,adults,OOCC,None,0.072872
58,58,adults,COOC,None,0.023150
58,58,adults,CCMM,None,0.020234
58,58,adults,OCOC,None,0.025323
58,58,adults,CCOO,None,0.033835
58,58,adults,CMCM,None,0.029845
58,58,adults,COCO,None,0.032285
59,59,adults,CMOM,None,0.020545
59,59,adults,OMCM,None,0.033747
59,59,adults,OCCO,None,0.020389
59,59,adults,OMOM,None,0.030300
59,59,adults,OOMM,None,0.726650
59,59,adults,OOCC,None,0.050491
59,59,adults,COOC,None,0.018213
59,59,adults,CCMM,None,0.014049
59,59,adults,OCOC,None,0.020229
59,59,adults,CCOO,None,0.021723
59,59,adults,CMCM,None,0.023622
59,59,adults,COCO,None,0.020042
60,60,adults,CMOM,None,0.008452
60,60,adults,OMCM,None,0.012093
60,60,adults,OCCO,None,0.011807
